Mindat Locality ID,Latitude & Longitude,Altitude,Type,Köppen climate type,Mineral,Category
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Almandine,SILICATE
122628,"46.26083,7.02917",492,Mine,Tundra,Anglesite,ARSENATE
134047,"46.86778,9.43806",2369,Unknown,Tundra,Blue Quartz,QUARTZ
69716,"45.95156,8.92502",659,Quarry,Temperate oceanic climate,Opal,QUARTZ
133989,"46.18942,7.03808",776,Unknown,Tundra,Opal,QUARTZ
31370,"46.03840,7.88650",3552,Mineral Occurrence Area,Tundra,Magnetite,SULFIDE
29206,"46.09614,7.07974",474,Tunnel,Tundra,Ferro-actinolite,AMPHIBOLE
11336,"46.09111,7.11194",1416,Unknown,Tundra,Synchysite,SULFATE_UND_HYDROXIDE
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Chernovite,SILICATE
108726,"46.21483,7.60335",1626,Mine,Tundra,Adularia,FELDSPAT
56576,"47.05250,9.17306",2211,Unknown,Temperate oceanic climate,Plumboagardite,SULFATE_UND_HYDROXIDE
123561,"46.32306,7.75694",1157,Tunnel,Tundra,Pyromorphite,PHOSPHATE
223683,"46.16486,7.70432",2540,Unknown,Tundra,Turtmannite,SILICATE
23617,"46.12000,7.00139",1652,Prospect,Tundra,Uraninite,PHOSPHATE
122627,"46.53047,9.32470",1795,Deposit,Tundra,Neotocite,SULFATE_UND_HYDROXIDE
418871,"46.62215,8.83949",1698,Placer,Tundra,Anglesite,ARSENATE
122697,"46.08009,7.07598",793,Unknown,Tundra,Wilcoxite,SULFATE_UND_HYDROXIDE
29216,"46.08909,7.10774",1313,Unknown,Tundra,Hydrozincite,CARBONATE
7758,"46.69243,8.70162",2411,Valley,Tundra,Quartz Gwindel,QUARTZ
14685,"46.16583,7.72333",2807,Glacier,Tundra,Clino-suenoite,SILICATE
359484,"46.30192,10.03446",1616,Quarry,Tundra,Magnetite,SULFIDE
31871,"46.32028,7.75500",850,Tunnel,Tundra,Brookite,SONSTIGE
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Hessonite,GRANAT
122692,"46.19028,7.68056",2500,Mine,Tundra,Maucherite,SILICATE
246463,"46.01441,8.86157",571,Unknown,Subarctic climate,Greenockite,SILICATE
3213,"46.64417,8.70917",1673,Gorge,Tundra,Rock Crystal,QUARTZ
22190,"46.54639,9.46222",2153,Mine,Tundra,Tiragalloite,PYROXENE
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Wallkilldellite,SULFATE_UND_HYDROXIDE
29322,"46.84778,9.43667",1244,Mine,Tundra,Scheelite,PHOSPHATE
191625,"46.15111,7.45389",1045,Unknown,Tundra,Clinochlore,SILICATE
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Cyanotrichite,SILICATE
43246,"46.22449,7.71244",1771,Valley,Tundra,Sperrylite,CARBONATE
69716,"45.95156,8.92502",637,Quarry,Temperate oceanic climate,Opal,QUARTZ
134067,"46.30197,10.02993",1757,Hamlet,Tundra,K Feldspar,FELDSPAT
134057,"46.23544,7.59054",1795,Mine,Tundra,Cuprite,CARBONATE
122688,"46.03748,7.18409",2386,Unknown,Tundra,Dickite,SONSTIGES
122690,"46.16474,7.61815",1721,Mine,Tundra,Smectite,SILICATE
3229,"46.44624,8.49302",2653,Unknown,Subarctic climate,Ilmenite,OXIDE
3233,"46.21667,7.60000",1607,Mine,Tundra,Bindheimite,SILICATE
132095,"46.57250,8.41500",2413,Mountain Area,Subarctic climate,Actinolite-Ferro-actinolite Series,AMPHIBOLE
122696,"46.11527,8.69592",394,Valley,Subarctic climate,Tschermigite,SULFATE_UND_HYDROXIDE
7758,"46.69243,8.70162",2441,Valley,Tundra,Clinochlore,SILICATE
10231,"46.21667,7.60000",1607,Mine,Tundra,Galenobismutite,SILICATE
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Anhydrite,SULFATE_UND_HYDROXIDE
122628,"46.26083,7.02917",492,Mine,Tundra,Hemimorphite,SILICATE
134047,"46.86778,9.43806",2369,Unknown,Tundra,Scheelite,PHOSPHATE
31370,"46.03840,7.88650",3552,Mineral Occurrence Area,Tundra,Talc,SILICATE
29206,"46.09614,7.07974",474,Tunnel,Tundra,Fluorapatite,QUARTZ
11336,"46.09111,7.11194",1416,Unknown,Tundra,Beaverite,SONSTIGES
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Fluorapatite,QUARTZ
108726,"46.21483,7.60335",1626,Mine,Tundra,Dypingite,SULFATE_UND_HYDROXIDE
56576,"47.05250,9.17306",2211,Unknown,Temperate oceanic climate,Parnauite,SULFATE_UND_HYDROXIDE
123561,"46.32306,7.75694",1157,Tunnel,Tundra,Arsenopyrite,PHOSPHATE
223683,"46.16486,7.70432",2540,Unknown,Tundra,Jacobsite,OXIDE
23617,"46.12000,7.00139",1652,Prospect,Tundra,Antlerite,SULFIDE
122627,"46.53047,9.32470",1795,Deposit,Tundra,Palenzonaite,SULFATE_UND_HYDROXIDE
418871,"46.62215,8.83949",1698,Placer,Tundra,Andradite,SILICATE
29216,"46.08909,7.10774",1313,Unknown,Tundra,Andradite,SILICATE
7758,"46.69243,8.70162",2411,Valley,Tundra,Clinochlore,SILICATE
14685,"46.16583,7.72333",2807,Glacier,Tundra,UM2006-20-VO:AsHMnSi,ARSENATE
359484,"46.30192,10.03446",1616,Quarry,Tundra,Ilmenite,OXIDE
31871,"46.32028,7.75500",850,Tunnel,Tundra,Asbestos,SULFATE_UND_HYDROXIDE
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Stellerite,SILICATE
122692,"46.19028,7.68056",2500,Mine,Tundra,Silver,METALLE_UND_LEGIERUNGEN
246463,"46.01441,8.86157",571,Unknown,Subarctic climate,Ankerite,DOLOMIT
3213,"46.64417,8.70917",1673,Gorge,Tundra,Pearceite-T2ac,SULFATE_UND_HYDROXIDE
22190,"46.54639,9.46222",2153,Mine,Tundra,Palenzonaite,SULFATE_UND_HYDROXIDE
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Illite,SILICATE
29322,"46.84778,9.43667",1244,Mine,Tundra,Brookite,SONSTIGE
191625,"46.15111,7.45389",1045,Unknown,Tundra,Sphalerite,ALUMINIUM_SILIKATE
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Thometzekite,SULFATE_UND_HYDROXIDE
43246,"46.22449,7.71244",1771,Valley,Tundra,Arsenopyrite,PHOSPHATE
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Brucite,SULFATE_UND_HYDROXIDE
122688,"46.03748,7.18409",2386,Unknown,Tundra,Cornubite,SULFATE_UND_HYDROXIDE
122690,"46.16474,7.61815",1721,Mine,Tundra,Gersdorffite,PHOSPHATE
3233,"46.21667,7.60000",1607,Mine,Tundra,Zincolivenite,OXIDE
132095,"46.57250,8.41500",2413,Mountain Area,Subarctic climate,Brookite,SONSTIGE
122696,"46.11527,8.69592",394,Valley,Subarctic climate,Zircon,ALUMINIUM_SILIKATE
7758,"46.69243,8.70162",2441,Valley,Tundra,Adularia,FELDSPAT
10231,"46.21667,7.60000",1607,Mine,Tundra,Safflorite,ARSENATE
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Arsenopyrite,PHOSPHATE
122628,"46.26083,7.02917",492,Mine,Tundra,Batoniite,SULFATE_UND_HYDROXIDE
134047,"46.86778,9.43806",2369,Unknown,Tundra,Brookite,SONSTIGE
29206,"46.09614,7.07974",474,Tunnel,Tundra,Graphite,METALLE_UND_LEGIERUNGEN
11336,"46.09111,7.11194",1416,Unknown,Tundra,Anatase,RUTIL
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Metazeunerite,URANMINERALE
108726,"46.21483,7.60335",1626,Mine,Tundra,Magnetite,SULFIDE
56576,"47.05250,9.17306",2211,Unknown,Temperate oceanic climate,Segnitite,SULFATE_UND_HYDROXIDE
123561,"46.32306,7.75694",1157,Tunnel,Tundra,Todorokite,SULFATE_UND_HYDROXIDE
223683,"46.16486,7.70432",2540,Unknown,Tundra,Gersdorffite,PHOSPHATE
23617,"46.12000,7.00139",1652,Prospect,Tundra,Pyrrhotite,SULFIDE
122627,"46.53047,9.32470",1795,Deposit,Tundra,Galaxite,OXIDE
418871,"46.62215,8.83949",1698,Placer,Tundra,Hematite,SULFIDE
29216,"46.08909,7.10774",1313,Unknown,Tundra,Hematite,SULFIDE
7758,"46.69243,8.70162",2411,Valley,Tundra,Adularia,FELDSPAT
14685,"46.16583,7.72333",2807,Glacier,Tundra,Spessartine,GRANAT
31871,"46.32028,7.75500",850,Tunnel,Tundra,Arsenopyrite,PHOSPHATE
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Vanadinite,PHOSPHATE
122692,"46.19028,7.68056",2500,Mine,Tundra,Molybdenite-2H,CARBONATE
3213,"46.64417,8.70917",1673,Gorge,Tundra,Anilite,SULFIDE
22190,"46.54639,9.46222",2153,Mine,Tundra,Roméite,SILICATE
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Rhodonite,SONSTIGE
29322,"46.84778,9.43667",1244,Mine,Tundra,Arsenopyrite,PHOSPHATE
191625,"46.15111,7.45389",1045,Unknown,Tundra,Aurichalcite,CARBONATE
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Wittichenite,SULFIDE
43246,"46.22449,7.71244",1771,Valley,Tundra,Zircon,ALUMINIUM_SILIKATE
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Malachite,CARBONATE
122688,"46.03748,7.18409",2386,Unknown,Tundra,Kaolinite,SILICATE
122690,"46.16474,7.61815",1721,Mine,Tundra,Löllingite,SULFIDE
3233,"46.21667,7.60000",1607,Mine,Tundra,Linarite,HALOGENIDE_UND_SALZE
132095,"46.57250,8.41500",2413,Mountain Area,Subarctic climate,Rock Crystal,QUARTZ
122696,"46.11527,8.69592",394,Valley,Subarctic climate,Jahnsite,SILICATE
7758,"46.69243,8.70162",2441,Valley,Tundra,Laumontite,PHOSPHATE
10231,"46.21667,7.60000",1607,Mine,Tundra,Bismuth,ARSENATE
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Spessartine,GRANAT
122628,"46.26083,7.02917",492,Mine,Tundra,Hydrozincite,CARBONATE
134047,"46.86778,9.43806",2369,Unknown,Tundra,Rock Crystal,QUARTZ
29206,"46.09614,7.07974",474,Tunnel,Tundra,Scheelite,PHOSPHATE
11336,"46.09111,7.11194",1416,Unknown,Tundra,Azurite,PHOSPHATE
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Malachite,CARBONATE
108726,"46.21483,7.60335",1626,Mine,Tundra,Hornblende Root Name,GLIMMER
56576,"47.05250,9.17306",2211,Unknown,Temperate oceanic climate,Carminite,SULFATE_UND_HYDROXIDE
123561,"46.32306,7.75694",1157,Tunnel,Tundra,Hemimorphite,SILICATE
223683,"46.16486,7.70432",2540,Unknown,Tundra,Löllingite,SULFIDE
23617,"46.12000,7.00139",1652,Prospect,Tundra,Kasolite,OXIDE
418871,"46.62215,8.83949",1698,Placer,Tundra,Stolzite,OXIDE
29216,"46.08909,7.10774",1313,Unknown,Tundra,Aurichalcite,CARBONATE
7758,"46.69243,8.70162",2411,Valley,Tundra,Laumontite,PHOSPHATE
14685,"46.16583,7.72333",2807,Glacier,Tundra,Manganite,OXIDE
31871,"46.32028,7.75500",850,Tunnel,Tundra,Sphalerite,ALUMINIUM_SILIKATE
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Asbestos,SULFATE_UND_HYDROXIDE
122692,"46.19028,7.68056",2500,Mine,Tundra,Annabergite,PHOSPHATE
3213,"46.64417,8.70917",1673,Gorge,Tundra,Aikinite,SULFATE_UND_HYDROXIDE
22190,"46.54639,9.46222",2153,Mine,Tundra,Rüdlingerite,SULFATE_UND_HYDROXIDE
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Cabalzarite,SULFATE_UND_HYDROXIDE
29322,"46.84778,9.43667",1244,Mine,Tundra,Wulfenite,ARSENATE
191625,"46.15111,7.45389",1045,Unknown,Tundra,Greenockite,SILICATE
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Baryte,CARBONATE
43246,"46.22449,7.71244",1771,Valley,Tundra,Manganite,OXIDE
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Riebeckite Root Name,SONSTIGES
122688,"46.03748,7.18409",2386,Unknown,Tundra,Cornwallite,SULFATE_UND_HYDROXIDE
122690,"46.16474,7.61815",1721,Mine,Tundra,Erythrite,OXIDE
3233,"46.21667,7.60000",1607,Mine,Tundra,Pyromorphite,PHOSPHATE
132095,"46.57250,8.41500",2413,Mountain Area,Subarctic climate,Arsenopyrite,PHOSPHATE
122696,"46.11527,8.69592",394,Valley,Subarctic climate,Metatorbernite,SULFATE_UND_HYDROXIDE
7758,"46.69243,8.70162",2441,Valley,Tundra,Fluorite,SONSTIGE
10231,"46.21667,7.60000",1607,Mine,Tundra,Atelestite,SULFATE_UND_HYDROXIDE
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Aikinite,SULFATE_UND_HYDROXIDE
122628,"46.26083,7.02917",492,Mine,Tundra,Salammoniac,SONSTIGES
134047,"46.86778,9.43806",2369,Unknown,Tundra,Arsenopyrite,PHOSPHATE
29206,"46.09614,7.07974",474,Tunnel,Tundra,Monazite,SILICATE
11336,"46.09111,7.11194",1416,Unknown,Tundra,Fluorapatite,QUARTZ
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Makovickyite,SONSTIGES
108726,"46.21483,7.60335",1626,Mine,Tundra,Titanite,TITANIT
56576,"47.05250,9.17306",2211,Unknown,Temperate oceanic climate,Wulfenite,ARSENATE
123561,"46.32306,7.75694",1157,Tunnel,Tundra,Sphalerite,ALUMINIUM_SILIKATE
223683,"46.16486,7.70432",2540,Unknown,Tundra,Erythrite,OXIDE
23617,"46.12000,7.00139",1652,Prospect,Tundra,Phosphuranylite,SONSTIGES
418871,"46.62215,8.83949",1698,Placer,Tundra,Schorl,SILICATE
29216,"46.08909,7.10774",1313,Unknown,Tundra,Hydrohetaerolite,SULFATE_UND_HYDROXIDE
7758,"46.69243,8.70162",2411,Valley,Tundra,Fluorite,SONSTIGE
14685,"46.16583,7.72333",2807,Glacier,Tundra,Hausmannite,OXIDE
31871,"46.32028,7.75500",850,Tunnel,Tundra,Adularia,FELDSPAT
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Chabazite-Ca,SILICATE
122692,"46.19028,7.68056",2500,Mine,Tundra,Kupčíkite,SULFATE_UND_HYDROXIDE
3213,"46.64417,8.70917",1673,Gorge,Tundra,Hematite,SULFIDE
22190,"46.54639,9.46222",2153,Mine,Tundra,Parsettensite,CHLORIT
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Lindbergite,SILICATE
29322,"46.84778,9.43667",1244,Mine,Tundra,Hematite,SULFIDE
191625,"46.15111,7.45389",1045,Unknown,Tundra,Sulphur,SULFIDE
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Powellite,SULFATE_UND_HYDROXIDE
43246,"46.22449,7.71244",1771,Valley,Tundra,Phengite,GLIMMER
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Breithauptite,OXIDE
122690,"46.16474,7.61815",1721,Mine,Tundra,Fibroferrite,OXIDE
3233,"46.21667,7.60000",1607,Mine,Tundra,Segnitite,SULFATE_UND_HYDROXIDE
132095,"46.57250,8.41500",2413,Mountain Area,Subarctic climate,Bavenite,SILICATE
122696,"46.11527,8.69592",394,Valley,Subarctic climate,Vivianite,PHOSPHATE
7758,"46.69243,8.70162",2441,Valley,Tundra,Stilbite,SULFATE_UND_HYDROXIDE
10231,"46.21667,7.60000",1607,Mine,Tundra,Annabergite,PHOSPHATE
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Orthoclase,FELDSPAT
122628,"46.26083,7.02917",492,Mine,Tundra,Sideronatrite,SILICATE
134047,"46.86778,9.43806",2369,Unknown,Tundra,Wulfenite,ARSENATE
29206,"46.09614,7.07974",474,Tunnel,Tundra,Giessenite,SULFATE_UND_HYDROXIDE
11336,"46.09111,7.11194",1416,Unknown,Tundra,Malachite,CARBONATE
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Monazite,SILICATE
108726,"46.21483,7.60335",1626,Mine,Tundra,Tennantite,SULFIDE
56576,"47.05250,9.17306",2211,Unknown,Temperate oceanic climate,Chrysocolla,PHOSPHATE
123561,"46.32306,7.75694",1157,Tunnel,Tundra,Adularia,FELDSPAT
223683,"46.16486,7.70432",2540,Unknown,Tundra,Scorodite,ARSENATE
23617,"46.12000,7.00139",1652,Prospect,Tundra,Coconinoite,SULFATE_UND_HYDROXIDE
418871,"46.62215,8.83949",1698,Placer,Tundra,Magnetite,SULFIDE
29216,"46.08909,7.10774",1313,Unknown,Tundra,Magnetite,SULFIDE
7758,"46.69243,8.70162",2411,Valley,Tundra,Stilbite,SULFATE_UND_HYDROXIDE
14685,"46.16583,7.72333",2807,Glacier,Tundra,Reppiaite,ARSENATE
31871,"46.32028,7.75500",850,Tunnel,Tundra,Laumontite,PHOSPHATE
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Beryl,SILICATE
122692,"46.19028,7.68056",2500,Mine,Tundra,Arsenopyrite,PHOSPHATE
3213,"46.64417,8.70917",1673,Gorge,Tundra,Quartz Gwindel,QUARTZ
22190,"46.54639,9.46222",2153,Mine,Tundra,Manganite,OXIDE
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Fuchsite,CHLORIT
29322,"46.84778,9.43667",1244,Mine,Tundra,Synchysite,SULFATE_UND_HYDROXIDE
191625,"46.15111,7.45389",1045,Unknown,Tundra,Magnetite,SULFIDE
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Anatase,RUTIL
43246,"46.22449,7.71244",1771,Valley,Tundra,Reppiaite,ARSENATE
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Shandite,SILICATE
122690,"46.16474,7.61815",1721,Mine,Tundra,Baryte,CARBONATE
3233,"46.21667,7.60000",1607,Mine,Tundra,Camérolaite,SULFATE_UND_HYDROXIDE
132095,"46.57250,8.41500",2413,Mountain Area,Subarctic climate,Wulfenite,ARSENATE
122696,"46.11527,8.69592",394,Valley,Subarctic climate,Heterosite,SULFATE_UND_HYDROXIDE
7758,"46.69243,8.70162",2441,Valley,Tundra,Scolecite,SILICATE
10231,"46.21667,7.60000",1607,Mine,Tundra,Arsenopyrite,PHOSPHATE
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Hyalophane,SONSTIGES
122628,"46.26083,7.02917",492,Mine,Tundra,Sphalerite,ALUMINIUM_SILIKATE
134047,"46.86778,9.43806",2369,Unknown,Tundra,Hematite,SULFIDE
29206,"46.09614,7.07974",474,Tunnel,Tundra,Brookite,SONSTIGE
11336,"46.09111,7.11194",1416,Unknown,Tundra,Scheelite,PHOSPHATE
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Almandine,SILICATE
108726,"46.21483,7.60335",1626,Mine,Tundra,Stilpnomelane,SILICATE
56576,"47.05250,9.17306",2211,Unknown,Temperate oceanic climate,Strashimirite,OXIDE
123561,"46.32306,7.75694",1157,Tunnel,Tundra,Ilmenite,OXIDE
223683,"46.16486,7.70432",2540,Unknown,Tundra,Baryte,CARBONATE
23617,"46.12000,7.00139",1652,Prospect,Tundra,Bassetite,PHOSPHATE
418871,"46.62215,8.83949",1698,Placer,Tundra,Ilmenite,OXIDE
7758,"46.69243,8.70162",2411,Valley,Tundra,Scolecite,SILICATE
14685,"46.16583,7.72333",2807,Glacier,Tundra,Todorokite,SULFATE_UND_HYDROXIDE
31871,"46.32028,7.75500",850,Tunnel,Tundra,Ilmenite,OXIDE
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Hedenbergite,PYROXENE
122692,"46.19028,7.68056",2500,Mine,Tundra,Aikinite,SULFATE_UND_HYDROXIDE
3213,"46.64417,8.70917",1673,Gorge,Tundra,Djurleite,OXIDE
22190,"46.54639,9.46222",2153,Mine,Tundra,Beryl,SILICATE
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Parsettensite,CHLORIT
29322,"46.84778,9.43667",1244,Mine,Tundra,Zinkenite,SILICATE
191625,"46.15111,7.45389",1045,Unknown,Tundra,Silver-bearing Tetrahedrite,SONSTIGES
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Azurite,PHOSPHATE
43246,"46.22449,7.71244",1771,Valley,Tundra,Todorokite,SULFATE_UND_HYDROXIDE
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Morenosite,SILICATE
122690,"46.16474,7.61815",1721,Mine,Tundra,Picropharmacolite,SULFATE_UND_HYDROXIDE
3233,"46.21667,7.60000",1607,Mine,Tundra,Wulfenite,ARSENATE
132095,"46.57250,8.41500",2413,Mountain Area,Subarctic climate,Nickelalumite,METALLE_UND_LEGIERUNGEN
122696,"46.11527,8.69592",394,Valley,Subarctic climate,Graftonite,SILICATE
10231,"46.21667,7.60000",1607,Mine,Tundra,Wulfenite,ARSENATE
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Pistomesite,SULFATE_UND_HYDROXIDE
122628,"46.26083,7.02917",492,Mine,Tundra,Sulphur,SULFIDE
134047,"46.86778,9.43806",2369,Unknown,Tundra,Synchysite,SULFATE_UND_HYDROXIDE
29206,"46.09614,7.07974",474,Tunnel,Tundra,Arsenopyrite,PHOSPHATE
11336,"46.09111,7.11194",1416,Unknown,Tundra,Illite,SILICATE
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Opal,QUARTZ
108726,"46.21483,7.60335",1626,Mine,Tundra,Albite,FELDSPAT
56576,"47.05250,9.17306",2211,Unknown,Temperate oceanic climate,Philipsbornite,SILICATE
223683,"46.16486,7.70432",2540,Unknown,Tundra,Crednerite,SULFATE_UND_HYDROXIDE
23617,"46.12000,7.00139",1652,Prospect,Tundra,Voltaite,SILICATE
14685,"46.16583,7.72333",2807,Glacier,Tundra,Sarkinite,SULFATE_UND_HYDROXIDE
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Clinochlore,SILICATE
122692,"46.19028,7.68056",2500,Mine,Tundra,Pearceite,SONSTIGES
3213,"46.64417,8.70917",1673,Gorge,Tundra,Adularia,FELDSPAT
22190,"46.54639,9.46222",2153,Mine,Tundra,Fluorcalcioroméite,CALCIT
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Arseniosiderite,ARSENATE
29322,"46.84778,9.43667",1244,Mine,Tundra,Sphalerite,ALUMINIUM_SILIKATE
191625,"46.15111,7.45389",1045,Unknown,Tundra,Ankerite,DOLOMIT
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Langite,SULFIDE
43246,"46.22449,7.71244",1771,Valley,Tundra,Sphalerite,ALUMINIUM_SILIKATE
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Asbestos,SULFATE_UND_HYDROXIDE
122690,"46.16474,7.61815",1721,Mine,Tundra,Magnesio-hornblende,AMPHIBOLE
3233,"46.21667,7.60000",1607,Mine,Tundra,Anglesite,ARSENATE
132095,"46.57250,8.41500",2413,Mountain Area,Subarctic climate,Hematite,SULFIDE
122696,"46.11527,8.69592",394,Valley,Subarctic climate,Beraunite,SULFATE_UND_HYDROXIDE
10231,"46.21667,7.60000",1607,Mine,Tundra,Arsenolite,ARSENATE
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Hematite,SULFIDE
122628,"46.26083,7.02917",492,Mine,Tundra,Natrojarosite,SULFATE_UND_HYDROXIDE
134047,"46.86778,9.43806",2369,Unknown,Tundra,Zinkenite,SILICATE
29206,"46.09614,7.07974",474,Tunnel,Tundra,Bavenite,SILICATE
11336,"46.09111,7.11194",1416,Unknown,Tundra,Duftite,URANMINERALE
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Asbecasite,PHOSPHATE
108726,"46.21483,7.60335",1626,Mine,Tundra,Hydromagnesite,SULFATE_UND_HYDROXIDE
56576,"47.05250,9.17306",2211,Unknown,Temperate oceanic climate,Dussertite,SULFATE_UND_HYDROXIDE
223683,"46.16486,7.70432",2540,Unknown,Tundra,Hollandite,OXIDE
23617,"46.12000,7.00139",1652,Prospect,Tundra,Uranospathite,SULFATE_UND_HYDROXIDE
14685,"46.16583,7.72333",2807,Glacier,Tundra,Pennantite,SILICATE
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Sphalerite,ALUMINIUM_SILIKATE
122692,"46.19028,7.68056",2500,Mine,Tundra,Arsenolite,ARSENATE
3213,"46.64417,8.70917",1673,Gorge,Tundra,Geerite,OXIDE
22190,"46.54639,9.46222",2153,Mine,Tundra,Hausmannite,OXIDE
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Spessartine,GRANAT
29322,"46.84778,9.43667",1244,Mine,Tundra,Adularia,FELDSPAT
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Metazeunerite,URANMINERALE
43246,"46.22449,7.71244",1771,Valley,Tundra,Margarite,SILICATE
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Enstatite,OXIDE
122690,"46.16474,7.61815",1721,Mine,Tundra,Scorodite,ARSENATE
3233,"46.21667,7.60000",1607,Mine,Tundra,Chrysocolla,PHOSPHATE
132095,"46.57250,8.41500",2413,Mountain Area,Subarctic climate,Adularia,FELDSPAT
122696,"46.11527,8.69592",394,Valley,Subarctic climate,Rozenite,OXIDE
10231,"46.21667,7.60000",1607,Mine,Tundra,Wallkilldellite,SULFATE_UND_HYDROXIDE
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Clinochlore,SILICATE
122628,"46.26083,7.02917",492,Mine,Tundra,Atacamite,SULFATE_UND_HYDROXIDE
134047,"46.86778,9.43806",2369,Unknown,Tundra,Sphalerite,ALUMINIUM_SILIKATE
29206,"46.09614,7.07974",474,Tunnel,Tundra,Hematite,SULFIDE
11336,"46.09111,7.11194",1416,Unknown,Tundra,Smithsonite,PHOSPHATE
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Metatorbernite,SULFATE_UND_HYDROXIDE
108726,"46.21483,7.60335",1626,Mine,Tundra,Devilline,SILICATE
223683,"46.16486,7.70432",2540,Unknown,Tundra,Azurite,PHOSPHATE
23617,"46.12000,7.00139",1652,Prospect,Tundra,Becquerelite,ARSENATE
14685,"46.16583,7.72333",2807,Glacier,Tundra,Algodonite,METALLE_UND_LEGIERUNGEN
